Schulnummer,Schulname,Schulform,Adresse,PLZ,Gemeinde,lat,lon,source
100185,"Düsseldorf, GE Élise Freinet",Gesamtschule,"Aldekerkstr., Aldekerkstr. 23",40549,Düsseldorf,51.232921365890554,6.706695878491039,ogc-api-nrw
100186,"Düsseldorf, RS Borbecker Straße",Realschule,"Borbecker Str., Borbecker Str. 25",40472,Düsseldorf,51.27227631022182,6.792683434538372,ogc-api-nrw
100187,"Düsseldorf, Gym Bernburger Straße",Gymnasium,"Bernburger Str., Bernburger Str. 44",40229,Düsseldorf,51.200338469529434,6.836092631243873,ogc-api-nrw
100189,"Hagen, GG Wehringhausen",Grundschule,"Minervastr., Minervastr. 37",58089,Hagen,51.35125357098049,7.451460961425086,ogc-api-nrw
100191,"Moers, GG Annastraße",Grundschule,"Annastr., Annastr. 29 - 31",47441,Moers,51.444612317984515,6.64237818290168,ogc-api-nrw
100192,"Bielefeld, GG Gellershagen",Grundschule,"Gutenbergstr., Gutenbergstr. 19",33615,Bielefeld,52.03272100395072,8.52284457306836,ogc-api-nrw
100193,"Bielefeld, GG Sieker",Grundschule,"Otto-Brenner-Str., Otto-Brenner-Str. 45",33607,Bielefeld,52.02054981329827,8.56778702183949,ogc-api-nrw
100196,"Minden, GG an der Bastau",Grundschule,"Piwittskamp, Piwittskamp 38",32429,Minden,52.282149347394224,8.881805549201589,ogc-api-nrw
100197,"Bad Salzuflen, GG Holzhausen",Grundschule,"Alt-Sylbacher-Weg, Alt-Sylbacher-Weg 9",32107,Bad Salzuflen,52.03273956771605,8.75909762593526,ogc-api-nrw
100198,"Menden, GG Bodelschwinghschule",Grundschule,"Malvenweg, Malvenweg 2",58708,Menden (Sauerland),51.432538837343415,7.760824599660024,ogc-api-nrw
100199,"Unna, GG Unna Mitte",Grundschule,"Brockhausstr., Brockhausstr.",59423,Unna,51.52945891891327,7.683401081578597,ogc-api-nrw
100202,"Duisburg, GE Anne-Frank Gesamtschule",Gesamtschule,"Reichenberger Str., Reichenberger Str. 19a",47166,Duisburg,51.48795997670573,6.769631895071184,ogc-api-nrw
100203,"Solingen, GE Vogelsang",Gesamtschule,"Guntherstr., Guntherstr. 27",42653,Solingen,51.19064469338874,7.078717749533115,ogc-api-nrw
100204,"Solingen, GG Augustastraße",Grundschule,"Schützenstr., Schützenstr. 206",42659,Solingen,51.162791275727216,7.107880685509257,ogc-api-nrw
100205,"Köln, Gym Nippes",Gymnasium,"Henner-Berzau-Weg, Henner-Berzau-Weg 3",50733,Köln,50.97066425271097,6.956809227111281,ogc-api-nrw
100206,"Köln, Gym Rondorf",Gymnasium,"Eygelshovener Str., Eygelshovener Str.",50999,Köln,50.877257446377165,7.0079372174835886,ogc-api-nrw
100207,"Oberhausen, GE an der Knappenstraße",Gesamtschule,"Wehrstr., Wehrstr. 69",46047,Oberhausen,51.46907917784638,6.881901684193697,ogc-api-nrw
100208,"Köln, GE Sieben Brücken Schule",Gesamtschule,"Ottostr., Ottostr. 1",50859,Köln,50.947693423454794,6.839861988854644,ogc-api-nrw
100209,"Münster, GE Münster - West",Gesamtschule,"Tilbecker Str., Tilbecker Str. 24-26",48161,Münster,51.95433975163829,7.529553050844641,ogc-api-nrw
100210,"Köln, GE Am Wassermann",Gesamtschule,"Am Wassermann, Am Wassermann 40",50829,Köln,50.949202835420635,6.877037796548183,ogc-api-nrw
100211,"Köln, GE Weidenpesch",Gesamtschule,"Escher Str., Escher Str. 279",50739,Köln,50.97131889313778,6.923562772837949,ogc-api-nrw
100212,"Köln, GE Ossendorf",Gesamtschule,"Am Wassermann, Am Wassermann 40",50829,Köln,50.949202835420635,6.877037796548183,ogc-api-nrw
100213,"Düsseldorf, GG Henri-Dunant-Schule",Grundschule,"Rheindorfer Weg, Rheindorfer Weg 20",40591,Düsseldorf,51.190211669810466,6.814326343582886,ogc-api-nrw
100215,"Essen, GG Meistersingerstraße",Grundschule,"Meistersingerstr., Meistersingerstr. 4",45307,Essen,51.460102117902224,7.08348716791234,ogc-api-nrw
100217,"Bergkamen, RS Felix-Manz-Schule",Realschule,"Kleiweg, Kleiweg 10",59192,Bergkamen,51.61165707724515,7.6147171557065745,ogc-api-nrw
100218,"Köln, GG Friedrich-Karl-Straße",Grundschule,"Friedrich-Karl-Str., Friedrich-Karl-Str. 64",50737,Köln,50.973936501092396,6.955184099122246,ogc-api-nrw
100219,"Köln, GE Erzbischöfliche Gesamtschule",Gesamtschule,"Christian-Sünner-Str., Christian-Sünner-Str. 5",51103,Köln,50.935042906348635,7.009553470775333,ogc-api-nrw
100220,"Bünde, SK Das Forscherhaus",Sekundarschule,"Heidestr., Heidestr. 41",32257,Bünde,52.190329722344664,8.592064670014993,ogc-api-nrw
100221,"Gelsenkirchen, GG an der Gräfte",Grundschule,"Frankampstr., Frankampstr. 45",45891,Gelsenkirchen,51.566472428277834,7.087530097690291,ogc-api-nrw
100222,"Kierspe, MG Menno-Simons",Grundschule,"Friedrich-Ebert-Str., Friedrich-Ebert-Str. 309",58566,Kierspe,51.132904918339605,7.588372066869817,ogc-api-nrw
100223,"Mönchengladbach, GG Am Ringerberg",Grundschule,"Am Ringerberg, Am Ringerberg 11",41068,Mönchengladbach,51.19839534294558,6.413592078586739,ogc-api-nrw
100224,"Paderborn, GG Schloß Neuhaus",Grundschule,"Memelstr., Memelstr. 11-13",33104,Paderborn,51.75086678258751,8.718445011208416,ogc-api-nrw
100225,"Düsseldorf, GG Bingener Weg",Grundschule,"Bingener Weg, Bingener Weg 10",40229,Düsseldorf,51.20088771799554,6.819661570795233,ogc-api-nrw
100226,"Mönchengladbach, GG Wilhelm-Strauß-Str.",Grundschule,"Wilhelm-Strauß-Str., Wilhelm-Strauß-Str. 94",41236,Mönchengladbach,51.16803746214393,6.453216707272803,ogc-api-nrw
100227,"Dortmund, GG am Blücherpark",Grundschule,"Gneisenaustr., Gneisenaustr. 60",44147,Dortmund,51.521688770762466,7.448006801521628,ogc-api-nrw
100228,"Frechen, GG Steinzeugschule",Grundschule,"Burgstr., Burgstr. 42",50226,Frechen,50.90537304383675,6.806858458345634,ogc-api-nrw
100229,"Altenberge, KG Schule am Eiskeller",Grundschule,"Grüner Weg, Grüner Weg 9",48341,Altenberge,52.049931145187806,7.468226673365226,ogc-api-nrw
100230,"Münster, GG York",Grundschule,"Essexweg, Essexweg 2",48167,Münster,51.925208864304956,7.667969019893728,ogc-api-nrw
100231,"Köln, Gym Neustadt-Nord",Gymnasium,"Ubierring, Ubierring 45",50678,Köln,50.92239898199116,6.964773019651665,ogc-api-nrw
100232,"Castrop-Rauxel, GG Am Hügel",Grundschule,"Am Hügel, Am Hügel 6",44575,Castrop-Rauxel,51.552577900574526,7.3063024578427616,ogc-api-nrw
100233,"Köln, Gym Brügelmannstraße",Gymnasium,"Brügelmannstr., Brügelmannstr. 10",50679,Köln,50.94330175028498,6.9845445905724,ogc-api-nrw
100234,"Duisburg, GE Mitte-Süd",Gesamtschule,"Gneisenaustr., Gneisenaustr. 251",47057,Duisburg,51.422473728337245,6.78924971505615,ogc-api-nrw
100235,"Köln, GE Kalk",Gesamtschule,"Brügelmannstr., Brügelmannstr. 10",50679,Köln,50.94330175028498,6.9845445905724,ogc-api-nrw
100237,"Düsseldorf, GG Gumbertstr.",Grundschule,"Gumbertstr., Gumbertstr. 191",40229,Düsseldorf,51.20026120451949,6.844084059070087,ogc-api-nrw
100238,"Bonn, FÖ GG Schlesienstr.",Förderschule,"Schlesienstr., Schlesienstr. 584",53119,Bonn,50.75530414973483,7.057725733949914,ogc-api-nrw
100241,"Espelkamp, FÖ GG des Kreises Minden-Lübb",Förderschule,"Gabelhorst, Gabelhorst 38",32339,Espelkamp,52.38592498167747,8.612348194112501,ogc-api-nrw
100242,"Bochum, GG Schule an der Hordeler Heide",Grundschule,"Hordeler Heide, Hordeler Heide 169e",44793,Bochum,51.500181205774545,7.174077127929311,ogc-api-nrw
100245,"Schloß Holte-Stukenbrock, GG Energiebünd",Grundschule,"Kaunitzer Str., Kaunitzer Str. 59",33758,Schloß Holte-Stukenbrock,51.896417234626796,8.62497509970669,ogc-api-nrw
100246,"Neuss, GG Freie Aktivschule",Grundschule,"Reuschenberger Str., Reuschenberger Str. 28a",41472,Neuss,51.15745017160527,6.673227284158524,ogc-api-nrw
100247,"Neuss, GE Freie Aktivschule",Gesamtschule,"Reuschenberger Str., Reuschenberger Str. 28a",41472,Neuss,51.15745017160527,6.673227284158524,ogc-api-nrw
100248,"Mülheim an der Ruhr, SK Kaleidoskop",Sekundarschule,"Wissollstr., Wissollstr. 5",45478,Mülheim an der Ruhr,51.42375433013107,6.849849023959293,ogc-api-nrw
100250,"Düsseldorf, KG St. -Peter",Grundschule,"Jahnstr., Jahnstr. 97",40215,Düsseldorf,51.211861590518104,6.780539775828907,ogc-api-nrw
100262,"Düsseldorf, KG St. Michael Schule",Grundschule,"Kempgensweg, Kempgensweg 65",40231,Düsseldorf,51.20813635492144,6.828353521094196,ogc-api-nrw
100274,"Düsseldorf, KG Franz-Boehm-Schule",Grundschule,"Kamper Weg, Kamper Weg 291",40627,Düsseldorf,51.2163810966005,6.862405230552682,ogc-api-nrw
100286,"Düsseldorf, KG St. Apollinaris Schule",Grundschule,"Itterstr., Itterstr. 16",40589,Düsseldorf,51.17487938480723,6.830846833006313,ogc-api-nrw
100298,"Düsseldorf, KG Lohausen",Grundschule,"Im Grund, Im Grund 78",40474,Düsseldorf,51.27566423108639,6.737446188684336,ogc-api-nrw
100304,"Düsseldorf, KG Mettmanner Straße",Grundschule,"Hubbelrather Str., Hubbelrather Str. 13",40233,Düsseldorf,51.223146940925844,6.806679197211111,ogc-api-nrw
100316,"Düsseldorf, KG Höhenstr.",Grundschule,"Höhenstr., Höhenstr. 5",40227,Düsseldorf,51.21643140645563,6.7996378878705785,ogc-api-nrw
100328,"Düsseldorf, GG Gutenberg Schule",Grundschule,"Grafenberger Allee, Grafenberger Allee 384",40235,Düsseldorf,51.24079029647864,6.824394232912271,ogc-api-nrw
100330,"Düsseldorf, GG Urdenbach",Grundschule,"Garather Str., Garather Str. 16",40593,Düsseldorf,51.14650908272963,6.871712577281443,ogc-api-nrw
100365,"Düsseldorf, GG Volker-Rosin-Schule",Grundschule,"Arnstadter Weg, Arnstadter Weg 6-16",40627,Düsseldorf,51.21718026067699,6.85251585181263,ogc-api-nrw
100389,"Düsseldorf, GG Deutzer Str.",Grundschule,"Deutzer Str., Deutzer Str. 102",40229,Düsseldorf,51.19135563155536,6.859155604130514,ogc-api-nrw
100390,"Düsseldorf, GG Am Köhnen",Grundschule,"Am Köhnen, Am Köhnen 73",40599,Düsseldorf,51.17975281607396,6.866475601559752,ogc-api-nrw
100420,"Düsseldorf, KG Carl Sonnenschein Schule",Grundschule,"Graf-Recke-Str., Graf-Recke-Str. 153",40237,Düsseldorf,51.243734329656995,6.817320233012245,ogc-api-nrw
100432,"Düsseldorf, KG St.Bruno-Schule",Grundschule,"An der Golzheimer Heide, An der Golzheimer Heide 120",40468,Düsseldorf,51.26790019706382,6.769166748831648,ogc-api-nrw
100444,"Düsseldorf, KG Paul-Klee-Schule",Grundschule,"Gerresheimer Str., Gerresheimer Str. 34-36",40211,Düsseldorf,51.2278678328661,6.794680598230299,ogc-api-nrw
100468,"Düsseldorf, KG Fuldaer Str.",Grundschule,"Fuldaer Str., Fuldaer Str. 33",40229,Düsseldorf,51.19203166005065,6.837727084195141,ogc-api-nrw
100470,"Düsseldorf, GG Flurstr.",Grundschule,"Flurstr., Flurstr. 59",40235,Düsseldorf,51.22858218210654,6.816461785049118,ogc-api-nrw
100481,"Düsseldorf, KG Florensstraße",Grundschule,"Heinsenstr., Heinsenstr. 21",40221,Düsseldorf,51.20592295681065,6.741396378039515,ogc-api-nrw
100493,"Düsseldorf, KG Fleher Schule",Grundschule,"Fleher Str., Fleher Str. 213",40223,Düsseldorf,51.19374419401181,6.769444888312854,ogc-api-nrw
100500,"Düsseldorf, KG Bonifatiusschule",Grundschule,"Fleher Str., Fleher Str. 70",40223,Düsseldorf,51.20257096734364,6.766355633669786,ogc-api-nrw
100523,"Düsseldorf, KG St. Franziskus Schule",Grundschule,"Herchenbachstr., Herchenbachstr. 2",40470,Düsseldorf,51.24998381116779,6.809085114245449,ogc-api-nrw
100535,"Düsseldorf, KG Essener Str.",Grundschule,"Essener Str., Essener Str. 1",40476,Düsseldorf,51.244052643751836,6.784492322172037,ogc-api-nrw
100547,"Düsseldorf, KG St. Cäcilia Schule",Grundschule,"Erich-Müller-Str., Erich-Müller-Str. 31",40597,Düsseldorf,51.16715499063388,6.86905981274838,ogc-api-nrw
100560,"Düsseldorf, KG Einsiedelstr.",Grundschule,"Einsiedelstr., Einsiedelstr. 25",40597,Düsseldorf,51.16313486225085,6.88540806552565,ogc-api-nrw
100572,"Düsseldorf, KG Max-Schule",Grundschule,"Citadellstr., Citadellstr. 2 B",40213,Düsseldorf,51.223174595186286,6.7705570798877925,ogc-api-nrw
100584,"Düsseldorf, KG St. Elisabeth Schule",Grundschule,"Buchenstr., Buchenstr. 16",40599,Düsseldorf,51.17875053712535,6.860841470620591,ogc-api-nrw
100596,"Düsseldorf, KG St. Rochus-Schule",Grundschule,"Blücherstr., Blücherstr. 12",40477,Düsseldorf,51.239948907109024,6.782927265919494,ogc-api-nrw
100602,"Düsseldorf, KG Thomas-Schule",Grundschule,"Blumenthalstr., Blumenthalstr. 11",40476,Düsseldorf,51.2487898182096,6.780567385848339,ogc-api-nrw
100638,"Düsseldorf, GG Montessori-Schule",Grundschule,"Farnweg, Farnweg 10",40468,Düsseldorf,51.26626830250606,6.755784529435509,ogc-api-nrw
100651,"Düsseldorf, GG Adolf-Klarenbach",Grundschule,"Walther-Rathenau-Str., Walther-Rathenau-Str. 15",40589,Düsseldorf,51.17058859326931,6.836141123301426,ogc-api-nrw
100663,"Düsseldorf, GG Beedstr.",Grundschule,"Beedstr., Beedstr. 31",40468,Düsseldorf,51.27571378393306,6.783270217304818,ogc-api-nrw
100675,"Düsseldorf, GG Selma-Lagerlöf",Grundschule,"Schillstr., Schillstr. 7",40599,Düsseldorf,51.17828278273743,6.875142704925084,ogc-api-nrw
100687,"Düsseldorf, EG Friedrich-v.Bodelschwingh",Grundschule,"Cimbernstr., Cimbernstr. 24",40545,Düsseldorf,51.22901174495048,6.757397496818378,ogc-api-nrw
100699,"Düsseldorf, GG Joachim Neander",Grundschule,"Rather Markt, Rather Markt 2",40472,Düsseldorf,51.267787949719015,6.825799961650085,ogc-api-nrw
100705,"Düsseldorf, EG Brehm Schule",Grundschule,"Karl-Müller-Str., Karl-Müller-Str. 25",40237,Düsseldorf,51.23441867294365,6.814036547916052,ogc-api-nrw
100717,"Düsseldorf, EG Elsa-Brandström-Schule",Grundschule,"An der Golzheimer Heide, An der Golzheimer Heide 120",40468,Düsseldorf,51.26790019706382,6.769166748831648,ogc-api-nrw
100730,"Düsseldorf, EG Martin-Luther-Schule",Grundschule,"Gotenstr., Gotenstr. 20",40225,Düsseldorf,51.196048428205295,6.7794678093491845,ogc-api-nrw
100742,"Düsseldorf, GG Matthias-Claudius-Schule",Grundschule,"Bongardstr., Bongardstr. 9",40479,Düsseldorf,51.2347188400428,6.786473710363503,ogc-api-nrw
100754,"Düsseldorf, EG Hanna-Zürndorfer-Schule",Grundschule,"Benderstr., Benderstr. 78",40625,Düsseldorf,51.23771360675547,6.852089668923239,ogc-api-nrw
100766,"Düsseldorf, GG Beckbusch-Schule",Grundschule,"Beckbuschstr., Beckbuschstr. 2",40474,Düsseldorf,51.26482723093036,6.751926871260262,ogc-api-nrw
100778,"Düsseldorf, GG Wickrather Str.",Grundschule,"Wickrather Str., Wickrather Str. 31",40547,Düsseldorf,51.243442895644115,6.732479975888539,ogc-api-nrw
100780,"Düsseldorf, GG Vennhauser Allee",Grundschule,"Vennhauser Allee, Vennhauser Allee 160-162",40627,Düsseldorf,51.20593141889149,6.856060092737697,ogc-api-nrw
100791,"Düsseldorf, GG Südallee",Grundschule,"Südallee, Südallee 100",40593,Düsseldorf,51.15456856356038,6.882181699429097,ogc-api-nrw
100808,"Düsseldorf, GG Sonnenstr.",Grundschule,"Sonnenstr., Sonnenstr. 10",40227,Düsseldorf,51.21277897927722,6.792423428799564,ogc-api-nrw
100810,"Düsseldorf, GG Konkordiastr.",Grundschule,"Konkordiastr., Konkordiastr. 26",40217,Düsseldorf,51.21559990321385,6.7695054271970845,ogc-api-nrw
100821,"Düsseldorf, GG Don-Bosco-Montessori-Schu",Grundschule,"Salierstr., Salierstr. 37",40545,Düsseldorf,51.22990512547681,6.757554594302945,ogc-api-nrw
100833,"Düsseldorf, GG Rolandstr.",Grundschule,"Rolandstr., Rolandstr. 40",40476,Düsseldorf,51.245465918427,6.7765003233383325,ogc-api-nrw
100845,"Düsseldorf, GG Richardstr.",Grundschule,"Richardstr., Richardstr. 14",40231,Düsseldorf,51.20495374995305,6.837637207961038,ogc-api-nrw
100869,"Düsseldorf, GG Wrangelstraße",Grundschule,"Wrangelstr., Wrangelstr. 40",40470,Düsseldorf,51.25575318709641,6.809326745569746,ogc-api-nrw
100870,"Düsseldorf, GG Neustrelitzer Str.",Grundschule,"Neustrelitzer Str., Neustrelitzer Str. 10",40595,Düsseldorf,51.14972338480482,6.897761022917543,ogc-api-nrw
100882,"Düsseldorf, GG Schloss Benrath",Grundschule,"Erich-Müller-Str., Erich-Müller-Str. 31",40597,Düsseldorf,51.16715499063388,6.86905981274838,ogc-api-nrw
100894,"Düsseldorf, GG Max-Halbe-Straße",Grundschule,"Max-Halbe-Str., Max-Halbe-Str. 14",40470,Düsseldorf,51.25203572965148,6.809159530457549,ogc-api-nrw
100900,"Düsseldorf, GG Theodor-Heuss-Schule",Grundschule,"Lützenkircher Str., Lützenkircher Str. 2",40591,Düsseldorf,51.18607306475472,6.822922572538846,ogc-api-nrw
100924,"Düsseldorf, GG Astrid-Lindgren-Schule",Grundschule,"Leuthenstr., Leuthenstr. 50",40231,Düsseldorf,51.21263235807302,6.840456211692631,ogc-api-nrw
100936,"Düsseldorf, GG Lennestr.",Grundschule,"Lennestr., Lennestr. 5",40477,Düsseldorf,51.23922192141389,6.79061299397954,ogc-api-nrw
100950,"Düsseldorf, GG Krahnenburgstraße",Grundschule,"Krahnenburgstr., Krahnenburgstr. 15",40472,Düsseldorf,51.28501549450701,6.796733529777443,ogc-api-nrw
100961,"Düsseldorf, GG Kronprinzenstr.",Grundschule,"Kronprinzenstr., Kronprinzenstr. 107",40217,Düsseldorf,51.2101904321619,6.769280070498343,ogc-api-nrw
100973,"Düsseldorf, GG Regenbogenschule",Grundschule,"Kirchfeldstr., Kirchfeldstr. 74-80",40215,Düsseldorf,51.21257911750456,6.779488614825727,ogc-api-nrw
100985,"Düsseldorf, GG Sternwartschule",Grundschule,"Im Dahlacker, Im Dahlacker 15",40223,Düsseldorf,51.202787511227015,6.767805387384233,ogc-api-nrw
101000,"Düsseldorf, GG Ferdinand-Heye-Schule",Grundschule,"Heyestr., Heyestr. 91",40625,Düsseldorf,51.22765289743024,6.861582065153117,ogc-api-nrw
101011,"Düsseldorf, GG Stoffeler Straße",Grundschule,"Schmiedestr., Schmiedestr. 10a",40227,Düsseldorf,51.21054742324833,6.807664664548376,ogc-api-nrw
101023,"Düsseldorf, GG (Verb.) Heinrich-Heine",Grundschule,"Heerdter Landstr., Heerdter Landstr. 186",40549,Düsseldorf,51.23085344046099,6.705810308055393,ogc-api-nrw
101047,"Düsseldorf, GG Helmholtzstr.",Grundschule,"Helmholtzstr., Helmholtzstr. 16",40215,Düsseldorf,51.215610756605386,6.7885504428775,ogc-api-nrw
101059,"Düsseldorf, GG Adam-Stegerwald-Str.",Grundschule,"Adam-Stegerwald-Str., Adam-Stegerwald-Str. 14",40595,Düsseldorf,51.14278764657378,6.905181885293096,ogc-api-nrw
101060,"Düsseldorf, GG Willi Fährmann",Grundschule,"Ricarda-Huch-Str., Ricarda-Huch-Str. 1",40595,Düsseldorf,51.13789341048775,6.898570158614696,ogc-api-nrw
101072,"Duisburg, GG am Röttgersbach",Grundschule,"Bilsestr., Bilsestr. 10",47169,Duisburg,51.51466321063612,6.78207800241947,ogc-api-nrw
101084,"Duisburg, GG Hans-Christian-Andersen",Grundschule,"Wiesbadener Str., Wiesbadener Str. 76-78",47138,Duisburg,51.48232900726866,6.802904943537557,ogc-api-nrw
101126,"Duisburg, KG am Bergmannsplatz",Grundschule,"Rolandstr., Rolandstr. 2",47167,Duisburg,51.50155719369369,6.800063563078284,ogc-api-nrw
101138,"Duisburg, KG Fährmann",Grundschule,"Neanderstr., Neanderstr. 121",47139,Duisburg,51.47554093605703,6.73962065215318,ogc-api-nrw
101140,"Duisburg, KG Nombericher Str.",Grundschule,"Nombericher Str., Nombericher Str. 74",47137,Duisburg,51.47016983174792,6.755423449968857,ogc-api-nrw
101151,"Duisburg, GG Friedenstr.",Grundschule,"Friedenstr., Friedenstr. 5-7",47053,Duisburg,51.424576537587875,6.75604772132435,ogc-api-nrw
101163,"Duisburg, KG Böhmer Str.",Grundschule,"Böhmer Str., Böhmer Str. 10-14",47249,Duisburg,51.38558550904501,6.762857352352266,ogc-api-nrw
101205,"Duisburg, GG Schule im Dichterviertel",Grundschule,"Kampstr., Kampstr. 121",47166,Duisburg,51.49991910817059,6.779955520511132,ogc-api-nrw
101217,"Duisburg, KG Abteischule",Grundschule,"Jägerstr., Jägerstr. 23a",47166,Duisburg,51.48987767961867,6.76596563107317,ogc-api-nrw
101242,"Duisburg, KG Goldstr.",Grundschule,"Goldstr., Goldstr. 7-9",47051,Duisburg,51.43121527298888,6.761304661295649,ogc-api-nrw
101254,"Duisburg, KG Henriettenstr.",Grundschule,"Henriettenstr., Henriettenstr. 25",47169,Duisburg,51.50203854064019,6.75289198446249,ogc-api-nrw
101266,"Duisburg, KG Barbara",Grundschule,"Gartenstr., Gartenstr. 110",47167,Duisburg,51.49253282780173,6.7917101316142,ogc-api-nrw
101291,"Duisburg, KG Grabenstr.",Grundschule,"Grabenstr., Grabenstr. 150",47057,Duisburg,51.42364044947104,6.783885353253379,ogc-api-nrw
101321,"Duisburg, GG Rahm",Grundschule,"Am Knappert, Am Knappert 20",47269,Duisburg,51.35110994314136,6.786798929584584,ogc-api-nrw
101333,"Duisburg, GG Tonstr.",Grundschule,"Tonstr., Tonstr. 16",47058,Duisburg,51.43693467148243,6.794004851113462,ogc-api-nrw
101357,"Duisburg, GG Zoppenbrückstr.",Grundschule,"Zoppenbrückstr., Zoppenbrückstr. 43-45",47138,Duisburg,51.462237585196796,6.789962734592967,ogc-api-nrw
101369,"Duisburg, GG Wrangelstr.",Grundschule,"Wrangelstr., Wrangelstr. 17",47059,Duisburg,51.44068268109006,6.746623924368122,ogc-api-nrw
101370,"Duisburg, GG Am Mattlerbusch",Grundschule,"Wehofer Str., Wehofer Str. 45",47169,Duisburg,51.52162429258336,6.774027232688325,ogc-api-nrw
101382,"Duisburg, GG Schule am Park",Grundschule,"Warbruckstr., Warbruckstr. 217",47169,Duisburg,51.51222390698523,6.766803564064798,ogc-api-nrw
101394,"Duisburg, GG Heinr.-Bongers-Str.",Grundschule,"Heinrich-Bongers-Str., Heinrich-Bongers-Str. 12",47137,Duisburg,51.46259424941582,6.77269764813303,ogc-api-nrw
101400,"Duisburg, GG Hochfelder Markt",Grundschule,"St.-Johann-Str., St.-Johann-Str. 37",47053,Duisburg,51.416416180432,6.7558721779813515,ogc-api-nrw
101412,"Duisburg, GG Bruckhausen",Grundschule,"Schulstr., Schulstr. 31-35",47166,Duisburg,51.48896593105504,6.743249401082257,ogc-api-nrw
